timestamp,acc_x,acc_y,acc_z,ecg_1,ecg_2
5108.0,-2404.0,-175.0,838.0,145615.0,145615.0
5109.0,-2405.0,-160.0,831.0,145383.0,145383.0
5110.0,-2406.0,-164.0,825.0,145009.0,145009.0
5111.0,-2406.0,-166.0,822.0,144832.0,144832.0
5112.0,-2413.0,-160.0,816.0,144807.0,144807.0
5113.0,-2412.0,-158.0,836.0,144887.0,144887.0
5114.0,-2404.0,-164.0,832.0,144776.0,144776.0
5115.0,-2398.0,-152.0,819.0,144377.0,144377.0
5116.0,-2409.0,-168.0,820.0,144158.0,144158.0
5117.0,-2413.0,-170.0,827.0,144348.0,144348.0
5118.0,-2416.0,-173.0,822.0,144486.0,144486.0
5119.0,-2413.0,-172.0,832.0,144319.0,144319.0
5120.0,-2424.0,-182.0,823.0,143981.0,143981.0
5121.0,-2414.0,-182.0,828.0,143818.0,143818.0
5122.0,-2418.0,-202.0,838.0,144125.0,144125.0
5123.0,-2428.0,-204.0,838.0,144409.0,144409.0
5124.0,-2411.0,-208.0,818.0,144272.0,144272.0
5125.0,-2419.0,-216.0,842.0,143841.0,143841.0
5126.0,-2415.0,-212.0,840.0,143644.0,143644.0
5127.0,-2409.0,-219.0,844.0,143870.0,143870.0
5128.0,-2390.0,-212.0,840.0,144216.0,144216.0
5129.0,-2381.0,-220.0,856.0,144061.0,144061.0
5130.0,-2357.0,-206.0,864.0,143760.0,143760.0
5131.0,-2347.0,-216.0,862.0,143804.0,143804.0
5132.0,-2345.0,-204.0,882.0,144226.0,144226.0
5133.0,-2345.0,-208.0,874.0,144481.0,144481.0
5134.0,-2357.0,-220.0,874.0,144396.0,144396.0
5135.0,-2360.0,-216.0,868.0,143853.0,143853.0
5136.0,-2362.0,-204.0,850.0,143567.0,143567.0
5137.0,-2350.0,-202.0,836.0,143990.0,143990.0
5138.0,-2353.0,-196.0,838.0,144285.0,144285.0
5139.0,-2362.0,-192.0,836.0,144176.0,144176.0
5140.0,-2332.0,-200.0,823.0,143832.0,143832.0
5141.0,-2326.0,-202.0,834.0,143486.0,143486.0
5142.0,-2342.0,-198.0,834.0,143649.0,143649.0
5143.0,-2343.0,-192.0,825.0,144118.0,144118.0
5144.0,-2342.0,-202.0,832.0,144099.0,144099.0
5145.0,-2356.0,-204.0,840.0,143566.0,143566.0
5146.0,-2367.0,-202.0,834.0,143108.0,143108.0
5147.0,-2377.0,-206.0,844.0,143286.0,143286.0
5148.0,-2387.0,-202.0,834.0,143705.0,143705.0
5149.0,-2402.0,-212.0,834.0,143745.0,143745.0
5150.0,-2401.0,-202.0,842.0,143501.0,143501.0
5151.0,-2406.0,-208.0,832.0,143354.0,143354.0
5152.0,-2409.0,-206.0,842.0,143431.0,143431.0
5153.0,-2423.0,-220.0,860.0,143558.0,143558.0
5154.0,-2413.0,-215.0,848.0,143667.0,143667.0
5155.0,-2419.0,-221.0,864.0,143440.0,143440.0
5156.0,-2411.0,-234.0,848.0,143338.0,143338.0
5157.0,-2406.0,-225.0,838.0,143450.0,143450.0
5158.0,-2400.0,-221.0,840.0,143285.0,143285.0
5159.0,-2378.0,-236.0,848.0,143099.0,143099.0
5160.0,-2383.0,-232.0,848.0,143234.0,143234.0
5161.0,-2376.0,-224.0,846.0,143705.0,143705.0
5162.0,-2387.0,-234.0,852.0,144136.0,144136.0
5163.0,-2380.0,-246.0,840.0,143826.0,143826.0
5164.0,-2367.0,-236.0,848.0,143493.0,143493.0
5165.0,-2357.0,-254.0,838.0,143308.0,143308.0
5166.0,-2354.0,-252.0,844.0,143201.0,143201.0
5167.0,-2359.0,-236.0,846.0,143375.0,143375.0
5168.0,-2348.0,-225.0,825.0,143755.0,143755.0
5169.0,-2352.0,-234.0,829.0,143776.0,143776.0
5170.0,-2354.0,-224.0,834.0,143417.0,143417.0
5171.0,-2369.0,-216.0,846.0,143235.0,143235.0
5172.0,-2359.0,-219.0,825.0,143431.0,143431.0
5173.0,-2355.0,-223.0,842.0,143732.0,143732.0
5174.0,-2370.0,-222.0,850.0,143668.0,143668.0
5175.0,-2375.0,-222.0,838.0,143349.0,143349.0
5176.0,-2399.0,-226.0,844.0,143164.0,143164.0
5177.0,-2409.0,-219.0,836.0,143394.0,143394.0
5178.0,-2401.0,-221.0,844.0,143512.0,143512.0
5179.0,-2400.0,-216.0,844.0,143194.0,143194.0
5180.0,-2399.0,-238.0,842.0,142906.0,142906.0
5181.0,-2422.0,-234.0,838.0,142830.0,142830.0
5182.0,-2405.0,-232.0,842.0,143088.0,143088.0
5183.0,-2403.0,-236.0,852.0,143296.0,143296.0
5184.0,-2402.0,-254.0,850.0,143208.0,143208.0
5185.0,-2395.0,-242.0,850.0,142976.0,142976.0
5186.0,-2390.0,-240.0,866.0,142998.0,142998.0
5187.0,-2393.0,-248.0,852.0,143381.0,143381.0
5188.0,-2383.0,-250.0,837.0,143613.0,143613.0
5189.0,-2367.0,-246.0,854.0,143508.0,143508.0
5190.0,-2380.0,-237.0,866.0,143224.0,143224.0
5191.0,-2360.0,-248.0,852.0,142959.0,142959.0
5192.0,-2371.0,-250.0,844.0,143081.0,143081.0
5193.0,-2359.0,-232.0,860.0,143285.0,143285.0
5194.0,-2364.0,-244.0,854.0,143151.0,143151.0
5195.0,-2352.0,-240.0,844.0,142916.0,142916.0
5196.0,-2365.0,-226.0,842.0,142839.0,142839.0
5197.0,-2369.0,-232.0,856.0,143083.0,143083.0
5198.0,-2375.0,-230.0,827.0,143345.0,143345.0
5199.0,-2382.0,-226.0,844.0,143226.0,143226.0
5200.0,-2388.0,-223.0,832.0,142901.0,142901.0
5201.0,-2393.0,-224.0,842.0,142871.0,142871.0
5202.0,-2399.0,-230.0,844.0,143256.0,143256.0
5203.0,-2409.0,-216.0,848.0,143714.0,143714.0
5204.0,-2402.0,-223.0,844.0,143761.0,143761.0
5205.0,-2416.0,-223.0,852.0,143402.0,143402.0
5206.0,-2409.0,-230.0,846.0,143241.0,143241.0
5207.0,-2419.0,-219.0,846.0,143562.0,143562.0
5208.0,-2407.0,-229.0,840.0,143832.0,143832.0
5209.0,-2406.0,-228.0,858.0,143994.0,143994.0
5210.0,-2406.0,-223.0,840.0,143712.0,143712.0
5211.0,-2388.0,-234.0,864.0,143401.0,143401.0
5212.0,-2402.0,-215.0,840.0,143563.0,143563.0
5213.0,-2379.0,-228.0,848.0,143541.0,143541.0
5214.0,-2389.0,-226.0,852.0,143259.0,143259.0
5215.0,-2376.0,-232.0,852.0,142806.0,142806.0
5216.0,-2385.0,-234.0,848.0,142574.0,142574.0
5217.0,-2372.0,-236.0,858.0,142806.0,142806.0
5218.0,-2362.0,-226.0,854.0,143091.0,143091.0
5219.0,-2380.0,-232.0,842.0,143009.0,143009.0
5220.0,-2376.0,-234.0,868.0,142843.0,142843.0
5221.0,-2369.0,-232.0,852.0,142958.0,142958.0
5222.0,-2377.0,-230.0,848.0,143081.0,143081.0
5223.0,-2378.0,-228.0,840.0,142936.0,142936.0
5224.0,-2384.0,-225.0,844.0,142727.0,142727.0
5225.0,-2390.0,-223.0,832.0,142425.0,142425.0
5226.0,-2365.0,-214.0,836.0,142128.0,142128.0
5227.0,-2382.0,-218.0,828.0,142218.0,142218.0
5228.0,-2378.0,-223.0,812.0,142443.0,142443.0
5229.0,-2391.0,-216.0,829.0,142487.0,142487.0
5230.0,-2383.0,-208.0,827.0,142337.0,142337.0
5231.0,-2380.0,-214.0,825.0,142315.0,142315.0
5232.0,-2374.0,-212.0,834.0,142539.0,142539.0
5233.0,-2386.0,-219.0,830.0,142519.0,142519.0
5234.0,-2401.0,-212.0,842.0,142331.0,142331.0
5235.0,-2388.0,-208.0,833.0,142238.0,142238.0
5236.0,-2400.0,-217.0,858.0,142296.0,142296.0
5237.0,-2385.0,-214.0,856.0,142436.0,142436.0
5238.0,-2394.0,-216.0,844.0,142682.0,142682.0
5239.0,-2394.0,-208.0,852.0,142583.0,142583.0
5240.0,-2387.0,-224.0,850.0,142131.0,142131.0
5241.0,-2382.0,-212.0,842.0,141824.0,141824.0
5242.0,-2381.0,-209.0,840.0,142384.0,142384.0
5243.0,-2388.0,-216.0,838.0,143383.0,143383.0
5244.0,-2390.0,-220.0,842.0,143900.0,143900.0
5245.0,-2387.0,-214.0,842.0,144178.0,144178.0
5246.0,-2380.0,-216.0,827.0,145749.0,145749.0
5247.0,-2387.0,-223.0,840.0,149251.0,149251.0
5248.0,-2383.0,-239.0,836.0,152076.0,152076.0
5249.0,-2381.0,-224.0,842.0,153424.0,153424.0
5250.0,-2381.0,-221.0,848.0,153090.0,153090.0
5251.0,-2395.0,-236.0,844.0,149442.0,149442.0
5252.0,-2402.0,-244.0,844.0,146525.0,146525.0
5253.0,-2390.0,-234.0,854.0,144521.0,144521.0
5254.0,-2399.0,-238.0,850.0,143003.0,143003.0
5255.0,-2404.0,-232.0,854.0,141990.0,141990.0
5256.0,-2400.0,-250.0,858.0,141340.0,141340.0
5257.0,-2422.0,-248.0,854.0,141375.0,141375.0
5258.0,-2402.0,-256.0,856.0,141304.0,141304.0
5259.0,-2414.0,-244.0,854.0,141210.0,141210.0
5260.0,-2411.0,-256.0,846.0,141550.0,141550.0
5261.0,-2406.0,-256.0,854.0,142069.0,142069.0
5262.0,-2394.0,-254.0,848.0,142750.0,142750.0
5263.0,-2380.0,-250.0,854.0,143404.0,143404.0
5264.0,-2371.0,-248.0,858.0,143518.0,143518.0
5265.0,-2374.0,-238.0,872.0,143445.0,143445.0
5266.0,-2378.0,-262.0,864.0,143396.0,143396.0
5267.0,-2374.0,-229.0,856.0,143577.0,143577.0
5268.0,-2378.0,-232.0,872.0,143827.0,143827.0
5269.0,-2385.0,-223.0,868.0,143871.0,143871.0
5270.0,-2383.0,-230.0,866.0,143666.0,143666.0
5271.0,-2378.0,-234.0,870.0,143649.0,143649.0
5272.0,-2369.0,-223.0,870.0,143934.0,143934.0
5273.0,-2376.0,-224.0,876.0,144194.0,144194.0
5274.0,-2367.0,-224.0,868.0,144183.0,144183.0
5275.0,-2381.0,-218.0,886.0,144042.0,144042.0
5276.0,-2376.0,-210.0,897.0,144016.0,144016.0
5277.0,-2376.0,-216.0,894.0,144233.0,144233.0
5278.0,-2383.0,-210.0,890.0,144509.0,144509.0
5279.0,-2387.0,-212.0,882.0,144419.0,144419.0
5280.0,-2397.0,-200.0,884.0,144276.0,144276.0
5281.0,-2392.0,-204.0,870.0,144217.0,144217.0
5282.0,-2394.0,-198.0,878.0,144446.0,144446.0
5283.0,-2378.0,-198.0,872.0,144794.0,144794.0
5284.0,-2385.0,-206.0,874.0,144834.0,144834.0
5285.0,-2389.0,-190.0,872.0,144653.0,144653.0
5286.0,-2381.0,-200.0,864.0,144651.0,144651.0
5287.0,-2388.0,-194.0,864.0,144861.0,144861.0
5288.0,-2385.0,-186.0,866.0,145234.0,145234.0
5289.0,-2374.0,-192.0,874.0,145324.0,145324.0
5290.0,-2371.0,-196.0,886.0,145061.0,145061.0
5291.0,-2367.0,-194.0,890.0,144997.0,144997.0
5292.0,-2376.0,-188.0,900.0,145241.0,145241.0
5293.0,-2367.0,-190.0,898.0,145513.0,145513.0
5294.0,-2376.0,-198.0,886.0,145586.0,145586.0
5295.0,-2379.0,-216.0,888.0,145386.0,145386.0
5296.0,-2394.0,-202.0,874.0,145410.0,145410.0
5297.0,-2390.0,-216.0,878.0,145885.0,145885.0
5298.0,-2394.0,-216.0,868.0,146401.0,146401.0
5299.0,-2403.0,-202.0,858.0,146621.0,146621.0
5300.0,-2389.0,-212.0,864.0,146611.0,146611.0
5301.0,-2389.0,-214.0,864.0,146678.0,146678.0
5302.0,-2376.0,-214.0,860.0,147092.0,147092.0
5303.0,-2376.0,-218.0,844.0,147570.0,147570.0
5304.0,-2367.0,-218.0,874.0,147716.0,147716.0
5305.0,-2369.0,-206.0,858.0,147642.0,147642.0
5306.0,-2364.0,-218.0,856.0,147716.0,147716.0
5307.0,-2367.0,-216.0,862.0,148150.0,148150.0
5308.0,-2366.0,-214.0,868.0,148616.0,148616.0
5309.0,-2365.0,-210.0,856.0,148773.0,148773.0
5310.0,-2371.0,-212.0,872.0,148610.0,148610.0
5311.0,-2364.0,-202.0,886.0,148424.0,148424.0
5312.0,-2364.0,-206.0,864.0,148354.0,148354.0
5313.0,-2357.0,-206.0,870.0,148350.0,148350.0
5314.0,-2363.0,-206.0,872.0,148146.0,148146.0
5315.0,-2364.0,-208.0,852.0,147446.0,147446.0
5316.0,-2369.0,-198.0,846.0,146855.0,146855.0
5317.0,-2369.0,-198.0,870.0,146656.0,146656.0
5318.0,-2378.0,-194.0,876.0,146559.0,146559.0
5319.0,-2379.0,-194.0,868.0,146148.0,146148.0
5320.0,-2378.0,-210.0,856.0,145601.0,145601.0
5321.0,-2376.0,-202.0,850.0,145123.0,145123.0
5322.0,-2390.0,-204.0,864.0,144906.0,144906.0
5323.0,-2383.0,-208.0,852.0,144924.0,144924.0
5324.0,-2380.0,-190.0,856.0,144676.0,144676.0
5325.0,-2385.0,-210.0,860.0,144292.0,144292.0
5326.0,-2383.0,-204.0,864.0,144012.0,144012.0
5327.0,-2361.0,-210.0,866.0,143966.0,143966.0
5328.0,-2380.0,-214.0,874.0,144023.0,144023.0
5329.0,-2373.0,-225.0,872.0,143769.0,143769.0
5330.0,-2390.0,-219.0,872.0,143461.0,143461.0
5331.0,-2393.0,-206.0,876.0,143368.0,143368.0
5332.0,-2380.0,-229.0,882.0,143386.0,143386.0
5333.0,-2378.0,-216.0,886.0,143433.0,143433.0
5334.0,-2367.0,-226.0,876.0,143366.0,143366.0
5335.0,-2376.0,-226.0,888.0,143118.0,143118.0
5336.0,-2377.0,-224.0,878.0,142958.0,142958.0
5337.0,-2362.0,-236.0,886.0,143051.0,143051.0
5338.0,-2360.0,-225.0,872.0,143157.0,143157.0
5339.0,-2352.0,-225.0,866.0,143071.0,143071.0
5340.0,-2352.0,-226.0,864.0,142766.0,142766.0
5341.0,-2364.0,-226.0,854.0,142489.0,142489.0
5342.0,-2369.0,-237.0,846.0,142596.0,142596.0
5343.0,-2357.0,-220.0,846.0,142943.0,142943.0
5344.0,-2352.0,-223.0,854.0,143000.0,143000.0
5345.0,-2360.0,-223.0,862.0,142769.0,142769.0
5346.0,-2362.0,-225.0,856.0,142473.0,142473.0
5347.0,-2357.0,-219.0,868.0,142526.0,142526.0
5348.0,-2345.0,-223.0,862.0,142718.0,142718.0
5349.0,-2351.0,-216.0,854.0,142754.0,142754.0
5350.0,-2359.0,-216.0,872.0,142510.0,142510.0
5351.0,-2376.0,-221.0,864.0,142300.0,142300.0
5352.0,-2385.0,-212.0,854.0,142421.0,142421.0
5353.0,-2406.0,-219.0,836.0,142646.0,142646.0
5354.0,-2404.0,-204.0,837.0,142609.0,142609.0
5355.0,-2397.0,-202.0,840.0,142333.0,142333.0
5356.0,-2402.0,-198.0,852.0,142162.0,142162.0
5357.0,-2400.0,-204.0,860.0,142423.0,142423.0
5358.0,-2402.0,-202.0,872.0,142622.0,142622.0
5359.0,-2396.0,-194.0,872.0,142442.0,142442.0
5360.0,-2392.0,-206.0,874.0,142119.0,142119.0
5361.0,-2399.0,-216.0,876.0,142019.0,142019.0
5362.0,-2397.0,-208.0,876.0,142176.0,142176.0
5363.0,-2386.0,-225.0,890.0,142418.0,142418.0
5364.0,-2396.0,-215.0,886.0,142447.0,142447.0
5365.0,-2393.0,-218.0,888.0,142238.0,142238.0
5366.0,-2389.0,-214.0,874.0,142094.0,142094.0
5367.0,-2404.0,-237.0,876.0,142309.0,142309.0
5368.0,-2389.0,-228.0,884.0,142609.0,142609.0
5369.0,-2378.0,-232.0,882.0,142613.0,142613.0
5370.0,-2376.0,-223.0,860.0,142367.0,142367.0
5371.0,-2374.0,-234.0,866.0,142323.0,142323.0
5372.0,-2374.0,-238.0,862.0,142492.0,142492.0
5373.0,-2369.0,-242.0,872.0,142720.0,142720.0
5374.0,-2369.0,-244.0,864.0,142688.0,142688.0
5375.0,-2360.0,-220.0,864.0,142435.0,142435.0
5376.0,-2359.0,-252.0,870.0,142305.0,142305.0
5377.0,-2361.0,-223.0,872.0,142481.0,142481.0
5378.0,-2362.0,-232.0,880.0,142789.0,142789.0
5379.0,-2355.0,-223.0,874.0,142815.0,142815.0
5380.0,-2362.0,-232.0,878.0,142593.0,142593.0
5381.0,-2355.0,-225.0,876.0,142448.0,142448.0
5382.0,-2359.0,-214.0,890.0,142552.0,142552.0
5383.0,-2366.0,-221.0,874.0,142635.0,142635.0
5384.0,-2366.0,-217.0,892.0,142651.0,142651.0
5385.0,-2361.0,-212.0,880.0,142460.0,142460.0
5386.0,-2359.0,-212.0,892.0,142283.0,142283.0
5387.0,-2367.0,-208.0,872.0,142395.0,142395.0
5388.0,-2383.0,-204.0,890.0,142644.0,142644.0
5389.0,-2385.0,-212.0,878.0,142608.0,142608.0
5390.0,-2365.0,-206.0,876.0,142353.0,142353.0
5391.0,-2370.0,-200.0,878.0,142066.0,142066.0
5392.0,-2372.0,-184.0,880.0,142200.0,142200.0
5393.0,-2389.0,-196.0,874.0,142412.0,142412.0
5394.0,-2379.0,-196.0,878.0,142328.0,142328.0
5395.0,-2397.0,-198.0,880.0,142137.0,142137.0
5396.0,-2390.0,-204.0,886.0,142019.0,142019.0
5397.0,-2404.0,-202.0,880.0,142141.0,142141.0
5398.0,-2400.0,-200.0,886.0,142393.0,142393.0
5399.0,-2390.0,-194.0,886.0,142353.0,142353.0
5400.0,-2399.0,-198.0,876.0,142059.0,142059.0
5401.0,-2401.0,-196.0,884.0,141863.0,141863.0
5402.0,-2379.0,-198.0,872.0,142046.0,142046.0
5403.0,-2389.0,-192.0,878.0,142431.0,142431.0
5404.0,-2398.0,-196.0,868.0,142376.0,142376.0
5405.0,-2393.0,-204.0,868.0,142062.0,142062.0
5406.0,-2395.0,-200.0,878.0,141846.0,141846.0
5407.0,-2397.0,-200.0,880.0,142016.0,142016.0
5408.0,-2395.0,-198.0,880.0,142171.0,142171.0
5409.0,-2391.0,-194.0,892.0,142116.0,142116.0
5410.0,-2404.0,-196.0,880.0,141848.0,141848.0
5411.0,-2396.0,-204.0,882.0,141794.0,141794.0
5412.0,-2411.0,-206.0,882.0,142081.0,142081.0
5413.0,-2403.0,-194.0,888.0,142307.0,142307.0
5414.0,-2409.0,-196.0,878.0,142385.0,142385.0
5415.0,-2397.0,-184.0,872.0,142358.0,142358.0
5416.0,-2404.0,-180.0,886.0,142379.0,142379.0
5417.0,-2412.0,-177.0,882.0,142584.0,142584.0
5418.0,-2409.0,-168.0,892.0,142816.0,142816.0
5419.0,-2411.0,-171.0,878.0,142739.0,142739.0
5420.0,-2406.0,-162.0,888.0,142363.0,142363.0
5421.0,-2387.0,-148.0,876.0,142459.0,142459.0
5422.0,-2389.0,-154.0,884.0,143001.0,143001.0
5423.0,-2378.0,-142.0,878.0,143231.0,143231.0
5424.0,-2371.0,-158.0,880.0,143088.0,143088.0
5425.0,-2369.0,-162.0,888.0,142480.0,142480.0
5426.0,-2361.0,-171.0,884.0,141974.0,141974.0
5427.0,-2371.0,-176.0,892.0,142113.0,142113.0
5428.0,-2371.0,-188.0,896.0,142367.0,142367.0
5429.0,-2368.0,-184.0,884.0,142239.0,142239.0
5430.0,-2371.0,-196.0,894.0,141891.0,141891.0
5431.0,-2383.0,-204.0,882.0,141558.0,141558.0
5432.0,-2355.0,-219.0,900.0,141733.0,141733.0
5433.0,-2359.0,-212.0,900.0,142060.0,142060.0
5434.0,-2357.0,-216.0,896.0,142166.0,142166.0
5435.0,-2353.0,-222.0,904.0,141978.0,141978.0
5436.0,-2351.0,-229.0,892.0,141757.0,141757.0
5437.0,-2350.0,-232.0,894.0,141743.0,141743.0
5438.0,-2349.0,-224.0,884.0,141866.0,141866.0
5439.0,-2343.0,-226.0,898.0,141896.0,141896.0
5440.0,-2342.0,-221.0,886.0,141830.0,141830.0
5441.0,-2336.0,-220.0,898.0,141787.0,141787.0
5442.0,-2340.0,-220.0,923.0,141906.0,141906.0
5443.0,-2345.0,-230.0,898.0,142131.0,142131.0
5444.0,-2359.0,-219.0,904.0,142044.0,142044.0
5445.0,-2356.0,-223.0,902.0,141737.0,141737.0
5446.0,-2353.0,-218.0,898.0,141602.0,141602.0
5447.0,-2367.0,-223.0,911.0,141791.0,141791.0
5448.0,-2359.0,-222.0,902.0,142023.0,142023.0
5449.0,-2363.0,-221.0,900.0,142003.0,142003.0
5450.0,-2366.0,-223.0,886.0,141779.0,141779.0
5451.0,-2359.0,-210.0,907.0,141616.0,141616.0
5452.0,-2365.0,-214.0,903.0,141629.0,141629.0
5453.0,-2371.0,-220.0,896.0,141545.0,141545.0
5454.0,-2362.0,-216.0,899.0,141292.0,141292.0
5455.0,-2365.0,-200.0,892.0,141659.0,141659.0
5456.0,-2359.0,-208.0,892.0,142409.0,142409.0
5457.0,-2359.0,-210.0,914.0,142969.0,142969.0
5458.0,-2352.0,-208.0,906.0,143546.0,143546.0
5459.0,-2339.0,-212.0,898.0,145103.0,145103.0
5460.0,-2359.0,-226.0,888.0,148279.0,148279.0
5461.0,-2350.0,-217.0,902.0,150615.0,150615.0
5462.0,-2357.0,-229.0,886.0,152573.0,152573.0
5463.0,-2348.0,-223.0,886.0,152831.0,152831.0
5464.0,-2354.0,-230.0,893.0,149052.0,149052.0
5465.0,-2347.0,-223.0,894.0,146035.0,146035.0
5466.0,-2345.0,-228.0,896.0,144152.0,144152.0
5467.0,-2352.0,-225.0,895.0,142996.0,142996.0
5468.0,-2340.0,-234.0,909.0,142198.0,142198.0
5469.0,-2350.0,-236.0,899.0,141451.0,141451.0
5470.0,-2354.0,-238.0,894.0,140666.0,140666.0
5471.0,-2346.0,-234.0,904.0,140181.0,140181.0
5472.0,-2351.0,-240.0,902.0,140423.0,140423.0
5473.0,-2364.0,-238.0,890.0,141042.0,141042.0
5474.0,-2354.0,-244.0,886.0,141687.0,141687.0
5475.0,-2349.0,-234.0,880.0,141917.0,141917.0
5476.0,-2348.0,-242.0,876.0,141944.0,141944.0
5477.0,-2356.0,-248.0,874.0,142134.0,142134.0
5478.0,-2340.0,-244.0,878.0,142507.0,142507.0
5479.0,-2337.0,-254.0,874.0,142644.0,142644.0
5480.0,-2349.0,-246.0,888.0,142459.0,142459.0
5481.0,-2345.0,-234.0,890.0,142323.0,142323.0
5482.0,-2350.0,-242.0,880.0,142493.0,142493.0
5483.0,-2356.0,-256.0,864.0,142785.0,142785.0
5484.0,-2352.0,-242.0,876.0,142839.0,142839.0
5485.0,-2340.0,-250.0,862.0,142669.0,142669.0
5486.0,-2344.0,-238.0,872.0,142615.0,142615.0
5487.0,-2324.0,-258.0,868.0,142778.0,142778.0
5488.0,-2331.0,-242.0,874.0,143104.0,143104.0
5489.0,-2329.0,-260.0,878.0,143119.0,143119.0
5490.0,-2348.0,-254.0,870.0,142886.0,142886.0
5491.0,-2334.0,-264.0,882.0,142773.0,142773.0
5492.0,-2345.0,-252.0,874.0,143003.0,143003.0
5493.0,-2359.0,-260.0,874.0,143340.0,143340.0
5494.0,-2365.0,-250.0,866.0,143503.0,143503.0
5495.0,-2385.0,-254.0,846.0,143396.0,143396.0
5496.0,-2376.0,-250.0,864.0,143313.0,143313.0
5497.0,-2373.0,-225.0,858.0,143573.0,143573.0
5498.0,-2365.0,-236.0,848.0,143921.0,143921.0
5499.0,-2364.0,-232.0,850.0,143973.0,143973.0
5500.0,-2357.0,-236.0,860.0,143796.0,143796.0
5501.0,-2368.0,-226.0,860.0,143668.0,143668.0
5502.0,-2364.0,-240.0,862.0,143857.0,143857.0
5503.0,-2360.0,-231.0,864.0,144048.0,144048.0
5504.0,-2370.0,-234.0,882.0,144014.0,144014.0
5505.0,-2367.0,-238.0,878.0,143703.0,143703.0
5506.0,-2357.0,-234.0,862.0,143512.0,143512.0
5507.0,-2364.0,-223.0,876.0,143701.0,143701.0
5508.0,-2365.0,-238.0,880.0,144111.0,144111.0
5509.0,-2364.0,-242.0,890.0,144184.0,144184.0
5510.0,-2372.0,-244.0,872.0,143985.0,143985.0
5511.0,-2367.0,-232.0,860.0,144040.0,144040.0
5512.0,-2369.0,-250.0,878.0,144413.0,144413.0
5513.0,-2362.0,-252.0,878.0,144877.0,144877.0
5514.0,-2367.0,-248.0,886.0,145083.0,145083.0
5515.0,-2372.0,-258.0,878.0,145020.0,145020.0
5516.0,-2382.0,-254.0,876.0,145041.0,145041.0
5517.0,-2372.0,-260.0,878.0,145382.0,145382.0
5518.0,-2376.0,-238.0,884.0,145857.0,145857.0
5519.0,-2380.0,-248.0,878.0,146108.0,146108.0
5520.0,-2382.0,-250.0,880.0,146104.0,146104.0
5521.0,-2387.0,-236.0,902.0,146206.0,146206.0
5522.0,-2378.0,-240.0,894.0,146609.0,146609.0
5523.0,-2390.0,-256.0,890.0,147155.0,147155.0
5524.0,-2395.0,-242.0,898.0,147293.0,147293.0
5525.0,-2388.0,-246.0,876.0,146990.0,146990.0
5526.0,-2387.0,-242.0,888.0,146681.0,146681.0
5527.0,-2394.0,-256.0,874.0,146588.0,146588.0
5528.0,-2380.0,-250.0,880.0,146475.0,146475.0
5529.0,-2387.0,-250.0,868.0,146063.0,146063.0
5530.0,-2389.0,-240.0,874.0,145489.0,145489.0
5531.0,-2374.0,-246.0,874.0,145076.0,145076.0
5532.0,-2392.0,-246.0,880.0,144893.0,144893.0
5533.0,-2372.0,-236.0,876.0,144794.0,144794.0
5534.0,-2378.0,-226.0,872.0,144550.0,144550.0
5535.0,-2382.0,-229.0,876.0,144098.0,144098.0
5536.0,-2380.0,-219.0,864.0,143756.0,143756.0
5537.0,-2384.0,-229.0,878.0,143778.0,143778.0
5538.0,-2387.0,-224.0,880.0,143884.0,143884.0
5539.0,-2382.0,-223.0,884.0,143714.0,143714.0
5540.0,-2378.0,-223.0,882.0,143289.0,143289.0
5541.0,-2375.0,-216.0,868.0,142950.0,142950.0
5542.0,-2369.0,-216.0,886.0,142879.0,142879.0
5543.0,-2386.0,-221.0,888.0,142948.0,142948.0
5544.0,-2371.0,-221.0,890.0,142927.0,142927.0
5545.0,-2373.0,-216.0,884.0,142653.0,142653.0
5546.0,-2370.0,-222.0,882.0,142431.0,142431.0
5547.0,-2357.0,-221.0,880.0,142539.0,142539.0
5548.0,-2359.0,-202.0,888.0,142711.0,142711.0
5549.0,-2371.0,-206.0,888.0,142599.0,142599.0
5550.0,-2363.0,-202.0,886.0,142300.0,142300.0
5551.0,-2367.0,-210.0,892.0,142184.0,142184.0
5552.0,-2381.0,-213.0,882.0,142328.0,142328.0
5553.0,-2376.0,-192.0,886.0,142543.0,142543.0
5554.0,-2380.0,-200.0,890.0,142517.0,142517.0
5555.0,-2395.0,-214.0,888.0,142274.0,142274.0
5556.0,-2387.0,-200.0,874.0,142038.0,142038.0
5557.0,-2396.0,-200.0,878.0,142121.0,142121.0
5558.0,-2394.0,-208.0,884.0,142291.0,142291.0
5559.0,-2381.0,-212.0,909.0,142261.0,142261.0
5560.0,-2385.0,-218.0,890.0,142020.0,142020.0
5561.0,-2392.0,-223.0,898.0,141833.0,141833.0
